Altitude,Roll,Yaw,Airspeed,Pitch,X Acceleration,Y Acceleration,Z Acceleration,Vertical Velocity,Time
3640.04,-1.04258,4.36485,417.614,0.208524,739.331,-7.90447,72.3617,-110.275,632.52
3652.44,-1.04322,4.34444,416.961,0.212188,738.558,-5.34404,70.9392,-115.77,632.63
3666.64,-1.04541,4.32164,416.359,0.215376,737.745,-2.55363,69.8371,-120.995,632.74
3678.99,-1.04838,4.30294,415.807,0.218124,736.978,-0.122502,69.0047,-125.507,632.85
3693.08,-1.05292,4.28233,415.194,0.221495,736.097,2.31331,68.2674,-130.687,632.96
3707.69,-1.05853,4.26212,414.574,0.225739,735.115,3.83375,67.7029,-135.179,633.07
3722.77,-1.06484,4.24257,413.947,0.230272,734.212,4.53188,67.0988,-139.464,633.18
3738.32,-1.07139,4.22417,413.315,0.234779,733.415,4.43247,66.2657,-143.542,633.29
3754.31,-1.07792,4.2063,412.68,0.240473,732.539,3.58967,65.3995,-147.074,633.39
3770.71,-1.08408,4.18886,412.043,0.246798,731.649,2.13878,64.679,-150.798,633.51
3787.52,-1.08962,4.17169,411.403,0.253539,730.744,0.305644,64.0738,-154.708,633.62
3804.71,-1.09436,4.15466,410.758,0.260429,729.822,-1.65413,63.5628,-157.877,633.72
3822.28,-1.09829,4.1376,410.109,0.267188,728.884,-3.48911,63.13,-161.289,633.83
3838.58,-1.1012,4.12195,409.454,0.273557,727.931,-4.98279,62.7613,-164.639,633.94
3856.85,-1.10408,4.10288,408.794,0.279333,726.969,-5.97761,62.4434,-167.933,634.05
3875.49,-1.10617,4.0867,408.127,0.284386,726,-6.3898,62.165,-171.17,634.16
3894.48,-1.10841,4.06857,407.517,0.288674,725.027,-6.21383,61.9162,-174.34,634.27
3913.81,-1.11109,4.04842,406.778,0.292242,724.049,-5.51679,61.6902,-177.432,634.38
3933.48,-1.11401,4.02967,406.096,0.295202,723.066,-4.42426,61.4825,-180.431,634.49
3953.47,-1.1172,4.01248,405.472,0.297506,722.165,-3.22544,61.3068,-183.066,634.6
3973.78,-1.12138,3.9935,404.78,0.299794,721.074,-1.72385,61.1105,-186.102,634.71
3994.38,-1.12626,3.97454,404.083,0.302015,720.156,-0.571904,60.9564,-188.52,634.81
4015.27,-1.13177,3.95571,403.382,0.304567,719.046,0.52818,60.7789,-191.284,634.93
4036.43,-1.13778,3.93707,402.677,0.306922,718.114,1.11925,60.6348,-193.474,635.03
4057.85,-1.14411,3.91866,401.968,0.30983,717.086,1.37743,60.4764,-195.77,635.14
4079.52,-1.15056,3.90049,401.255,0.313095,716.053,1.22588,60.3163,-197.956,635.25
4101.42,-1.15658,3.88371,400.54,0.316191,715.077,0.713346,59.3237,-200.201,635.37
4123.54,-1.16194,3.86857,399.829,0.318946,714.191,-0.072591,57.5936,-201.927,635.47
4145.86,-1.16872,3.84781,399.12,0.324176,712.959,-1.0189,59.9721,-203.693,635.59
4166.33,-1.17502,3.82734,398.395,0.329251,711.75,-1.99996,61.6874,-205.572,635.69
4191.11,-1.18092,3.80695,397.655,0.334088,710.547,-2.97177,63.0897,-207.707,635.81
4214.06,-1.18663,3.78608,396.902,0.338763,709.341,-3.61591,64.2766,-209.757,635.92
4235.12,-1.19274,3.76367,396.131,0.34438,707.878,-4.08422,67.4421,-211.663,636.02
4258.52,-1.1992,3.73779,395.331,0.349079,706.449,-4.27027,69.8792,-213.901,636.13
4282.16,-1.204,3.7202,394.597,0.351439,705.522,-4.2059,68.1709,-216.012,636.24
4306.05,-1.20894,3.70075,393.796,0.353615,704.456,-3.90984,66.899,-218.108,636.35
4330.15,-1.21401,3.68143,393.002,0.355328,703.386,-3.42728,65.7952,-220.017,636.45
4354.46,-1.21908,3.6628,392.216,0.356465,702.368,-2.82679,64.2949,-221.75,636.56
4378.94,-1.22574,3.64444,391.442,0.357134,701.261,-2.27468,62.848,-223.287,636.68
4403.56,-1.239,3.62827,390.62,0.356328,700.478,-2.26348,59.2537,-224.293,636.79
4428.26,-1.2559,3.6152,389.958,0.355595,699.752,-2.66149,56.4374,-224.805,636.89
4453,-1.27372,3.60109,389.243,0.354991,698.926,-3.4691,53.6628,-224.988,637.01
4477.74,-1.29142,3.58705,388.542,0.354577,697.992,-4.64968,51.6021,-224.803,637.12
4502.45,-1.30872,3.57304,387.852,0.354174,697.201,-5.73979,50.0751,-224.389,637.22
4527.1,-1.32428,3.55908,387.173,0.353627,696.243,-6.88226,48.5702,-223.73,637.34
4551.68,-1.32996,3.54536,386.503,0.353,695.448,-7.32924,47.4846,-223.161,637.44
4573.96,-1.33561,3.52097,385.841,0.354102,694.162,-7.24339,52.3566,-222.552,637.55
4598.41,-1.34033,3.49826,385.164,0.354431,692.779,-6.54547,57.6702,-222.074,637.66
4622.82,-1.34614,3.4721,384.533,0.35411,691.377,-5.37216,62.3792,-221.807,637.77
4647.21,-1.35266,3.44543,383.806,0.353217,689.95,-3.90889,66.3441,-221.667,637.88
4671.59,-1.35991,3.41621,382.979,0.351907,688.522,-2.35178,69.5181,-221.587,637.99
4695.96,-1.36783,3.392,382.271,0.350391,687.11,-0.884614,71.9913,-221.509,638.1
4720.32,-1.37636,3.36552,381.481,0.348996,685.728,0.33986,73.8819,-221.386,638.21
4744.67,-1.38534,3.33933,380.685,0.347579,684.502,1.14897,75.1686,-221.208,638.31
4768.98,-1.39463,3.31341,379.886,0.346307,683.069,1.67001,76.2793,-220.884,638.43
4793.26,-1.40227,3.28531,379.016,0.345618,681.78,2.1024,77.078,-220.816,638.54
4817.65,-1.33747,3.26676,378.3,0.347544,680.814,7.31396,75.7992,-222.699,638.64
4842.33,-1.22399,3.24948,377.549,0.348701,680.097,17.1782,70.4737,-225.808,638.75
4867.4,-1.10598,3.22826,376.84,0.349419,678.909,30.5733,66.4493,-230.118,638.87
4892.93,-0.992467,3.20269,376.148,0.351998,677.478,42.6808,65.1081,-234.185,638.97
4918.98,-0.884908,3.17629,375.451,0.357493,675.658,55.6557,63.7821,-239.738,639.09
4945.63,-0.783333,3.15064,374.736,0.367556,673.696,66.9911,62.7084,-244.793,639.19
4972.91,-0.686015,3.12955,373.993,0.381076,671.839,75.6629,61.1583,-250.624,639.3
5000.86,-0.591264,3.11511,373.24,0.397726,670.47,80.7179,57.6254,-256.839,639.41
5026.85,-0.505844,3.10784,372.615,0.418603,669.458,81.7339,55.0844,-262.981,639.52
5056.07,-0.409861,3.10889,372.005,0.440133,668.926,78.7997,52.1559,-269.015,639.63
5088.72,-0.299332,3.12026,371.399,0.459233,668.937,72.1447,47.1645,-274.931,639.74
5116.49,-0.2014,3.13734,370.859,0.478174,669.107,62.2931,43.2202,-280.366,639.85
5147.58,-0.0864107,3.16242,370.277,0.494347,669.183,50.3835,41.0876,-285.292,639.96
5179.19,-0.0197542,3.18939,369.63,0.506286,669.029,35.0248,40.3885,-289.717,640.07
5211.28,-0.00806012,3.21697,368.998,0.511215,668.714,17.9692,38.2368,-293.918,640.18
5243.78,0.00238486,3.24896,368.344,0.499615,668.37,0.397296,27.1033,-297.324,640.29
5276.6,0.0209331,3.27444,367.812,0.480433,667.674,-14.6594,12.5621,-298.99,640.39
5309.45,0.0466671,3.29786,367.211,0.447983,666.189,-28.9678,-7.46279,-298.079,640.5
5342.03,0.0769099,3.31453,366.541,0.419549,664.106,-39.8674,-21.3826,-294.168,640.61
5374.03,0.108011,3.32318,365.769,0.395381,661.941,-46.5275,-29.8074,-287.992,640.72
5405.26,0.069185,3.32113,365.03,0.37603,660.27,-46.2732,-36.5921,-280.376,640.83
5432.87,0.0555632,3.316,364.249,0.359475,658.981,-41.9438,-39.2995,-271.699,640.94
5464.94,0.0623535,3.30635,363.469,0.34289,657.81,-36.2013,-40.7899,-262.555,641.05
5493.26,0.0684039,3.29175,362.708,0.327056,656.772,-27.6792,-41.8092,-253.146,641.17
5518.09,0.0679706,3.27527,361.975,0.312205,655.771,-16.743,-42.4024,-243.575,641.27
5544.41,0.0609568,3.25361,361.273,0.297897,654.672,-4.55014,-42.6825,-233.929,641.38
5571.9,0.0457717,3.23407,360.599,0.28372,653.419,7.652,-42.6607,-224.266,641.49
5593.84,0.0277175,3.21826,360.009,0.270544,652.161,17.7375,-42.4505,-214.626,641.6
5616.97,0.00329249,3.20459,359.381,0.255603,650.737,27.4193,-41.9899,-205.031,641.71
5639.04,-0.0243959,3.19607,358.778,0.239987,649.391,33.1237,-41.5701,-195.478,641.82
5660.07,-0.0535386,3.19351,358.202,0.223889,648.23,35.2448,-41.3144,-186.823,641.92
5680.05,-0.0822328,3.19771,357.608,0.206225,647.226,33.7924,-41.3071,-176.447,642.04
5698.98,-0.108684,3.20633,357.145,0.192576,646.598,29.4396,-41.2372,-167.806,642.14
5716.88,-0.131495,3.21983,356.688,0.182127,646.213,21.0239,-38.7534,-157.532,642.26
5733.75,-0.149346,3.23662,356.309,0.172606,645.888,12.0455,-37.0734,-149.31,642.37
5749.65,-0.161399,3.25512,355.975,0.163709,645.474,1.06655,-35.6283,-140.566,642.47
5764.6,-0.167351,3.27363,355.675,0.155063,644.85,-10.9769,-34.4768,-131.373,642.59
5778.64,-0.167522,3.29047,355.399,0.146453,644.224,-20.0923,-33.5565,-123.915,642.69
5791.79,-0.162747,3.30419,355.141,0.137577,643.509,-28.2517,-32.3892,-115.915,642.8
5804.07,-0.154281,3.31366,354.901,0.128236,642.87,-33.7462,-31.0467,-107.436,642.92
5814.51,-0.144684,3.3181,354.681,0.117593,642.382,-36.116,-30.2563,-100.558,643.02
5825.19,-0.133635,3.31788,354.485,0.10584,642.103,-35.2151,-29.6593,-93.0916,643.13
5835.06,-0.122958,3.31261,354.319,0.0932941,642.021,-31.2133,-29.3374,-85.6983,643.24
5844.12,-0.11658,3.30419,354.195,0.0815648,642.065,-24.5692,-29.1641,-78.334,643.35
5852.37,-0.113412,3.29197,354.091,0.0673834,642.166,-15.9792,-29.0301,-70.9674,643.46
5859.81,-0.115131,3.27795,354.018,0.055601,642.212,-6.30637,-28.8747,-63.6052,643.57
5866.44,-0.122164,3.26353,353.971,0.0426496,642.193,3.50093,-27.9927,-56.2717,643.68
5872.27,-0.135843,3.24923,353.946,0.0306915,642.073,12.5002,-27.2332,-49.0445,643.79
5877.3,-0.151612,3.23968,353.942,0.0198121,641.925,19.2716,-26.5819,-42.5623,643.89
5881.56,-0.172681,3.23269,353.954,0.00778217,641.79,24.548,-26.0334,-35.5139,644
5885.05,-0.196439,3.23006,353.985,-0.00409549,641.76,27.2149,-25.7041,-27.893,644.12
5887.77,-0.22142,3.23205,354.037,-0.0154554,641.866,26.8213,-25.6276,-21.5648,644.22
5889.72,-0.246073,3.23843,354.112,-0.0259847,642.12,23.744,-25.7391,-14.6025,644.33
5890.83,-0.266941,3.24842,354.213,-0.0348362,642.484,18.2512,-25.6963,-7.65715,644.44
5891.34,-0.288639,3.26107,354.343,-0.0421575,642.898,10.9143,-25.4173,-0.730609,644.55
5891.07,-0.303042,3.274,354.503,-0.0485888,643.284,2.47138,-25.2276,6.10539,644.66
5890.06,-0.31441,3.28863,354.686,-0.054504,643.598,-6.24864,-25.073,12.8404,644.77
5888.31,-0.320913,3.3025,354.87,-0.0604333,643.842,-14.4107,-24.8974,19.4811,644.88
5885.84,-0.322784,3.31547,355.107,-0.0669352,644.057,-21.2525,-24.6927,26.0352,644.99
5882.65,-0.320814,3.32375,355.318,-0.0744749,644.307,-26.1553,-24.4879,32.5166,645.1
5878.75,-0.315933,3.3296,355.563,-0.0833345,644.654,-28.6991,-24.3255,38.949,645.21
5874.15,-0.309448,3.33172,355.826,-0.0925886,645.088,-28.8036,-24.2409,44.7801,645.31
5868.84,-0.302739,3.33013,356.108,-0.10396,645.7,-26.5355,-24.2196,51.2057,645.42
5862.82,-0.297164,3.3252,356.414,-0.116313,646.424,-22.0431,-24.2509,58.259,645.54
5856.08,-0.293946,3.31761,356.744,-0.129308,647.204,-15.8081,-24.2784,64.186,645.64
5848.63,-0.294069,3.3083,357.097,-0.14258,647.985,-8.46908,-24.2329,71.3593,645.76
5840.45,-0.2982,3.29834,357.471,-0.15569,648.73,-0.758896,-24.0004,77.3735,645.86
5831.54,-0.306675,3.28901,357.866,-0.168718,649.423,6.56717,-23.766,84.0048,645.97
5821.9,-0.319434,3.2814,358.277,-0.181436,650.146,13.2984,-23.5125,91.2496,646.09
5812.5,-0.33438,3.27676,358.703,-0.193622,650.761,17.3757,-23.3436,97.2901,646.19
5800.43,-0.355654,3.2747,359.144,-0.204971,651.497,19.8659,-23.1885,103.937,646.3
5788.6,-0.377157,3.27614,359.603,-0.214362,652.345,19.9813,-22.5025,111.155,646.42
5777.22,-0.397291,3.2802,360.086,-0.221998,653.315,18.0242,-21.6971,117.095,646.52
5764.02,-0.418953,3.28769,360.598,-0.228679,654.357,13.9594,-21.3009,123.496,646.63
5748.82,-0.440554,3.29854,361.134,-0.234302,655.431,8.3303,-21.1554,129.799,646.74
5735.53,-0.453379,3.30898,361.639,-0.23855,656.399,2.3677,-21.1087,135.407,646.85
5720.27,-0.454943,3.32094,362.212,-0.242369,657.435,-4.76409,-20.8759,141.433,646.96
5704.36,-0.44653,3.33175,362.802,-0.245563,658.547,-12.08,-19.7699,147.858,647.07
5687.81,-0.430661,3.34064,363.411,-0.249568,659.476,-17.0035,-18.6976,153.043,647.17
5669.05,-0.408364,3.34747,364.093,-0.25616,660.632,-20.7342,-17.9067,159.097,647.29
5652.86,-0.387192,3.34999,364.675,-0.26271,661.678,-21.7187,-17.1237,164.044,647.39
5634.5,-0.362574,3.34952,365.332,-0.271576,662.927,-20.4928,-16.5429,169.434,647.5
5615.54,-0.337737,3.34524,366.008,-0.280378,664.275,-16.6099,-15.3706,175.206,647.62
5596,-0.313734,3.33702,366.714,-0.286865,665.74,-11.6838,-12.473,179.986,647.72
5575.91,-0.292252,3.32716,367.442,-0.294613,667.177,-5.0477,-10.6942,184.834,647.83
5555.3,-0.274239,3.31648,368.183,-0.302826,668.554,2.15516,-9.64591,189.474,647.94
5536.13,-0.260273,3.30601,368.933,-0.310947,669.866,9.16095,-8.95461,194.006,648.05
5514.56,-0.25123,3.29754,369.687,-0.318449,671.134,15.2486,-8.31649,198.463,648.16
5492.51,-0.245114,3.29031,370.445,-0.325448,672.398,19.8119,-7.81681,202.863,648.27
5469.98,-0.24241,3.28597,371.207,-0.331832,673.704,22.4172,-7.43959,207.208,648.38
5444.85,-0.242249,3.28499,371.972,-0.337545,675.083,22.8467,-7.17306,211.513,648.49
5423.49,-0.243255,3.28719,372.674,-0.34213,676.409,21.3571,-7.01167,215.398,648.6
5399.54,-0.244285,3.29247,373.454,-0.346509,678.069,17.4632,-6.88321,220.029,648.71
5375.13,-0.243998,3.3001,374.243,-0.350217,679.478,12.8423,-6.73599,224.241,648.82
5350.25,-0.241213,3.30923,375.042,-0.353496,681.154,6.29785,-6.56314,228.411,648.93
5324.92,-0.235123,3.3189,375.847,-0.356681,682.514,0.59882,-6.4011,232.157,649.04
5299.14,-0.225251,3.32796,376.656,-0.359577,683.967,-5.27563,-6.06377,236.191,649.14
5272.92,-0.210673,3.33507,377.469,-0.360608,685.406,-10.0996,-3.90444,240.129,649.25
5246.29,-0.189939,3.34027,378.287,-0.362915,686.841,-13.4149,-2.51256,243.723,649.36
5219.28,-0.165573,3.34278,379.109,-0.366407,688.306,-14.8123,-1.69623,247.105,649.47
5194.4,-0.13929,3.34264,379.934,-0.373009,689.815,-14.1622,-2.70928,250.422,649.58
5164.14,-0.112229,3.33939,380.76,-0.379546,691.361,-11.6054,-3.34624,253.911,649.69
5136,-0.0853411,3.33301,381.592,-0.380684,692.938,-7.44397,-0.566034,257.414,649.8
5110.11,-0.0599474,3.32466,382.45,-0.377847,694.52,-2.10723,4.03773,260.418,649.91
5081.34,-0.0390596,3.31637,383.362,-0.372274,696.111,3.81775,9.97735,262.684,650.02
5052.37,-0.0177222,3.30683,384.321,-0.36622,697.709,9.63543,14.841,263.889,650.13
5020.68,-0.00207157,3.29948,385.285,-0.359893,699.278,14.6663,18.799,264.199,650.24
4994.28,0.00905114,3.29464,386.163,-0.353977,700.702,18.08,21.7644,263.826,650.34
4962.68,0.0191081,3.29173,387.394,-0.346762,702.445,20.2976,24.6907,262.691,650.46
4936.49,0.0255575,3.29195,388.412,-0.340725,703.938,20.4268,26.6925,261.261,650.56
4907.87,0.0317455,3.29491,389.523,-0.334088,705.623,18.8138,28.5209,259.26,650.67
4879.49,0.0387788,3.30099,390.725,-0.32686,707.491,15.2744,30.161,256.647,650.79
4851.39,0.0458534,3.30776,391.719,-0.320845,709.043,11.3183,31.313,254.177,650.89
4823.61,0.0557372,3.31626,392.802,-0.314247,710.72,6.45633,32.4118,251.197,651
4796.17,0.0622593,3.32472,393.872,-0.307753,712.348,1.43288,33.3408,247.663,651.12
4769.1,0.0622877,3.3324,394.928,-0.301326,713.929,-3.25943,34.0429,244.53,651.22
4742.41,0.0626612,3.33911,395.963,-0.294197,715.593,-7.53238,34.6829,240.582,651.34
4716.14,0.0639695,3.34432,396.974,-0.288138,716.941,-10.1213,35.1416,237.149,651.44
4692.62,0.0647855,3.3476,397.961,-0.281323,718.402,-11.6978,35.5618,233.239,651.55
4667.16,0.0662584,3.34887,398.925,-0.27434,719.848,-11.8604,35.9257,229.204,651.66
4642.16,0.0682292,3.34842,399.782,-0.267092,721.278,-10.6813,36.2703,225.045,651.77
4617.61,0.0688777,3.34627,400.785,-0.259504,722.679,-8.41109,36.7138,220.766,651.88
4593.55,0.0672237,3.34249,401.679,-0.251743,724.039,-5.41772,37.1031,216.344,651.99
4569.98,0.0635971,3.33877,402.469,-0.244595,725.346,-2.14014,37.4552,211.787,652.1
4546.91,0.0580021,3.33465,403.312,-0.236701,726.486,0.979469,37.7794,207.104,652.21
4524.37,0.0503333,3.33101,404.129,-0.228826,727.688,3.34085,38.0537,202.742,652.31
4502.36,0.0408659,3.32832,404.918,-0.221011,728.949,5.24134,38.3453,197.388,652.43
4480.9,0.0290828,3.32678,405.749,-0.212563,730.067,5.89858,38.5735,192.375,652.54
4459.99,0.0186335,3.3267,406.419,-0.205559,731.058,5.56002,38.7438,187.743,652.64
4439.65,0.00707822,3.3278,407.132,-0.197855,732.119,4.09082,38.9046,182.102,652.76
4419.88,-0.0039574,3.32987,407.822,-0.190106,733.145,1.9613,39.02,176.863,652.87
4400.69,-0.0139733,3.33254,408.488,-0.182278,734.129,-0.3549,39.1095,172.05,652.97
4382.09,-0.0226334,3.33536,409.13,-0.174361,735.068,-2.99386,39.2035,166.702,653.08
4365.69,-0.0298025,3.33786,409.749,-0.166368,735.962,-5.39066,39.3011,161.298,653.19
4348.22,-0.0355539,3.33965,410.343,-0.158326,736.815,-7.24601,39.4058,155.838,653.3
4329.84,-0.0401485,3.34043,410.912,-0.150264,737.634,-8.34702,39.5165,150.322,653.41
4315.09,-0.0436589,3.34012,411.409,-0.142205,738.425,-8.59119,39.6298,144.748,653.52
4299.45,-0.0472322,3.33864,411.978,-0.134161,739.188,-7.99472,39.7429,139.12,653.63
4284.43,-0.0513471,3.33582,412.476,-0.126137,739.922,-6.68455,39.8547,133.44,653.74
4270.04,-0.0553472,3.33274,412.908,-0.118126,740.621,-4.87601,39.966,127.71,653.85
4256.28,-0.0606588,3.32889,413.36,-0.110851,741.282,-2.83967,40.0774,121.933,653.96
4243.16,-0.0670967,3.32491,413.789,-0.102121,741.9,-0.86235,40.1879,116.112,654.07
4230.68,-0.0746756,3.32114,414.194,-0.0948371,742.478,0.792272,40.2939,110.251,654.18
4218.84,-0.083252,3.31788,414.575,-0.0868015,742.971,1.84142,40.382,104.892,654.29
4207.66,-0.0925534,3.31531,414.933,-0.0787239,743.481,2.37636,40.4648,98.966,654.39
4197.13,-0.102223,3.31351,415.267,-0.0705849,743.959,2.2281,40.5294,93.014,654.5
4187.26,-0.111602,3.31245,415.579,-0.0623682,744.406,1.4847,40.5756,87.0371,654.62
4178.05,-0.105898,3.31258,415.868,-0.0539757,744.82,0.859641,40.6134,80.9833,654.72
4169.5,-0.0798386,3.31336,416.135,-0.044721,745.231,0.859117,40.6749,74.3203,654.84
4161.63,-0.0680887,3.31273,416.378,-0.0371679,745.544,1.00242,40.7009,68.774,654.94
4154.44,-0.0664048,3.31156,416.599,-0.0288771,745.856,1.37543,40.7407,62.638,655.05
4147.92,-0.0496849,3.31119,416.799,-0.0205214,746.136,2.10678,40.7559,55.8994,655.17
4142.58,-0.0370689,3.31049,416.976,-0.0121699,746.384,2.82754,40.7694,50.2824,655.27
4137.36,-0.0387179,3.30913,417.117,-0.00383134,746.597,3.2191,40.8212,44.092,655.38
4132.44,-0.0388872,3.30849,417.263,0.00453377,746.78,3.36882,40.8546,37.8739,655.49
4128.96,-0.0262781,3.30893,417.365,0.0129861,746.935,3.49605,40.8687,31.6343,655.6
4125.8,-0.00899917,3.30959,417.456,0.0206769,747.048,3.7418,40.8763,25.9544,655.7
4123.32,0.00876149,3.31025,417.527,0.029895,747.149,4.24045,40.8763,19.135,655.82
4121.52,0.0264757,3.31094,417.576,0.0375727,747.206,4.78047,40.8706,13.4542,655.93
4120.41,0.0440246,3.31169,417.608,0.0438288,747.328,5.41851,39.3369,7.27106,656.04
4119.96,0.0612629,3.3126,417.633,0.0494082,747.444,5.99843,37.7491,1.47702,656.14
4120.12,0.0781951,3.31365,417.648,0.0527713,747.601,6.42959,35.01,-3.87017,656.25
4120.84,0.0948974,3.315,417.648,0.0554876,747.729,6.63606,32.2621,-8.59496,656.37
4122.03,0.110684,3.31668,417.633,0.0580819,747.808,6.53298,30.0747,-12.6827,656.47
4123.48,0.114783,3.31812,417.607,0.0590641,747.88,5.93908,27.5359,-16.1965,656.58
4125.61,0.112889,3.31991,417.572,0.058778,747.953,4.83745,24.4885,-19.1417,656.69
4127.85,0.110591,3.32224,417.528,0.0572182,747.99,3.23467,21.8183,-21.2801,656.8
4130.06,0.109199,3.32445,417.48,0.0503124,748.095,1.33092,15.5014,-22.6175,656.91
4132.55,0.108707,3.32672,417.418,0.0427899,748.105,-0.618845,10.079,-22.5376,657.02
4134.97,0.109302,3.32871,417.32,0.0347109,748.001,-2.3661,5.62224,-21.1959,657.13
4137.36,0.111035,3.32954,417.192,0.0209733,747.811,-3.6997,-1.4518,-18.5846,657.24
4139.03,0.113144,3.32964,417.044,0.00842509,747.525,-4.47416,-7.83478,-14.5872,657.35
4140.38,0.115811,3.3295,416.867,-0.00021986,747.207,-4.607,-9.0164,-9.32408,657.46
4141.13,0.117474,3.32866,416.706,-0.00688067,746.935,-4.18271,-8.42681,-4.28968,657.57
4141.29,0.116036,3.32702,416.565,-0.0135369,746.695,-3.13814,-8.12728,1.1213,657.67
4140.85,0.112999,3.3249,416.436,-0.0194782,746.473,-1.63613,-7.19973,6.87655,657.79
4139.83,0.109672,3.32306,416.35,-0.024208,746.321,-0.314662,-6.21878,11.5317,657.89
4138.26,0.105223,3.3209,416.277,-0.0318576,746.163,1.02321,-7.1179,16.459,658
4136.14,0.100029,3.31914,416.216,-0.0393356,746.024,2.07706,-7.64965,21.5545,658.11
4133.45,0.0942599,3.31793,416.17,-0.046977,745.905,2.71809,-8.11644,26.7612,658.22
4130.19,0.088147,3.31739,416.139,-0.0545297,745.803,2.86689,-8.42843,32.5171,658.34
4126.35,0.0819463,3.31769,416.124,-0.0601264,745.752,2.54828,-7.63408,37.2737,658.44
4122.36,0.0759197,3.31867,416.136,-0.0644683,745.745,1.78083,-5.58191,42.396,658.55
4116.99,0.0697205,3.3202,416.174,-0.0668781,745.777,0.570538,-2.52279,47.3679,658.67
4112.09,0.0632725,3.32186,416.243,-0.0672294,745.845,-0.581794,0.671999,50.9156,658.77
4106.31,0.0565204,3.3239,416.35,-0.0653045,745.951,-1.90776,5.32923,54.0877,658.88
4100.24,0.0499498,3.32597,416.502,-0.0631284,746.116,-3.14018,9.0762,56.1882,658.99
4093.99,0.0451142,3.32738,416.672,-0.0607355,746.311,-4.04351,12.0141,57.34,659.1
4087.64,0.0403453,3.32843,416.886,-0.0579281,746.572,-4.72177,14.9046,57.9021,659.21
4081.27,0.0359515,3.32888,417.107,-0.0547597,746.849,-4.88892,16.8308,57.8059,659.31
4074.95,0.0316793,3.32875,417.326,-0.049909,747.106,-4.65017,19.5265,57.1349,659.42
4068.73,0.027276,3.3281,417.542,-0.042746,747.312,-4.02671,23.5118,55.8009,659.53
4062.72,0.022519,3.32699,417.751,-0.0355282,747.519,-3.12331,26.639,53.5703,659.64
4057,0.0172357,3.32557,417.95,-0.0282822,747.723,-2.07596,29.065,50.6212,659.75
4051.64,0.0113354,3.32404,418.135,-0.0210285,747.92,-1.03766,30.9448,47.1128,659.86
4046.7,0.00482833,3.32258,418.304,-0.0137799,748.106,-0.153304,32.3996,43.1693,659.97
4042.59,-0.00218994,3.32135,418.458,-0.00712319,748.286,0.460881,33.3804,38.939,660.08
4038.18,-0.00956512,3.32046,418.596,-0.00264987,748.535,0.742408,32.2945,34.5507,660.19
4034.63,-0.017099,3.31997,418.719,0.00177413,748.752,0.676897,31.423,30.3965,660.3
4031.52,-0.0245913,3.31985,418.828,0.00614491,748.94,0.291583,30.7195,26.1014,660.42
4029.07,-0.0312133,3.31999,418.924,0.0103788,749.106,-0.344662,30.0762,22.6247,660.52
4026.76,-0.0381575,3.32033,418.999,0.0145648,749.248,-1.13368,29.5365,18.9624,660.63
4024.7,-0.0452288,3.32074,419.076,0.0187415,749.368,-1.96245,29.0905,15.4156,660.74
4023.33,-0.0507002,3.32099,419.129,0.0225178,749.457,-2.65608,28.7586,12.2808,660.84
4022.18,-0.0563177,3.32104,419.177,0.0271229,749.541,-3.30786,28.4902,8.59608,660.96
4021.4,-0.0616111,3.32076,419.212,0.0309143,749.595,-3.63903,28.2956,5.28406,661.07
4020.98,-0.0667172,3.32009,419.237,0.0350922,749.639,-3.74665,28.1625,2.3158,661.17
4020.92,-0.0717919,3.31903,419.25,0.0392319,749.666,-3.58749,28.0512,-0.918985,661.28
4021.21,-0.0769844,3.31769,419.253,0.0422719,749.706,-3.19716,27.2519,-4.07856,661.39
4021.84,-0.0824229,3.31609,419.247,0.0451569,749.731,-2.63788,26.4222,-7.32609,661.51
4022.79,-0.0881958,3.31431,419.231,0.0480158,749.735,-1.93372,25.8329,-10.1123,661.62
4024.03,-0.0943459,3.31248,419.206,0.0508559,749.722,-1.35509,25.4118,-12.5202,661.72
4025.57,-0.100862,3.31071,419.173,0.0536857,749.688,-0.766985,25.0246,-15.2896,661.84
4027.19,-0.107682,3.30908,419.131,0.0565144,749.646,-0.426024,24.7719,-17.5138,661.94
4029.24,-0.114708,3.30766,419.082,0.0593504,749.588,-0.249367,24.5503,-19.8929,662.05
4031.55,-0.121171,3.30658,419.025,0.0622001,749.517,-0.294088,24.3731,-22.2131,662.16
4034.1,-0.128247,3.30561,418.967,0.0650665,749.436,-0.544618,24.2291,-24.4851,662.27
4036.91,-0.135174,3.30476,418.89,0.0678311,749.345,-0.958759,24.0418,-26.7108,662.38
4039.96,-0.141641,3.30414,418.812,0.0706019,749.245,-1.41582,23.8659,-28.9015,662.49
4043.25,-0.136735,3.30397,418.735,0.0731708,749.144,-1.70761,23.7505,-30.8843,662.6
4046.77,-0.126672,3.30356,418.636,0.0761702,749.013,-1.71074,23.6285,-33.2302,662.71
4050.53,-0.115912,3.30261,418.547,0.078601,748.896,-1.22457,23.5344,-35.357,662.82
4054.53,-0.105358,3.30118,418.444,0.0812103,748.76,-0.42712,23.4566,-37.2726,662.92
4058.75,-0.0944424,3.29924,418.325,0.0840234,748.601,0.832187,23.3712,-39.5477,663.04
4063.21,-0.0859599,3.2975,418.221,0.0863724,748.458,1.98833,23.3085,-41.4271,663.14
